"fight","attachment","work","score","late","coed","smorale","gender","income","free","pared","catholic","SCH_ID"
0,1,1,68,2,1,4,0,13,1,1,0,32
0,1,0,55,1,1,4,0,12,1,1,0,32
0,1,1,51,3,1,4,0,10,1,1,0,32
0,0,0,73,1,1,4,0,13,1,0,0,32
0,1,0,63,2,1,4,1,12,1,1,0,32
0,1,1,72,2,1,4,1,11,1,1,0,32
0,1,0,58,3,1,4,1,11,1,1,0,32
0,1,1,60,1,1,4,1,9,1,1,0,32
0,1,0,70,2,1,4,0,12,1,1,0,32
0,1,1,72,1,1,4,0,13,1,1,0,32
0,1,1,58,1,1,4,1,9,1,0,0,32
0,1,0,48,1,1,4,0,10,1,1,0,32
0,1,0,54,2,1,4,1,13,1,1,0,32
0,1,0,58,1,1,4,0,9,1,1,0,32
0,1,0,58,2,1,4,0,13,1,1,0,32
0,1,0,46,1,1,4,0,6,1,0,0,32
0,1,1,51,2,1,4,1,10,1,0,0,32
0,1,0,57,2,1,4,0,13,1,0,0,32
0,1,0,50,3,1,4,0,12,1,1,0,32
0,1,0,62,3,1,4,0,13,1,1,0,32
0,1,0,59,2,1,4,1,12,1,1,0,32
0,1,0,56,3,1,4,1,6,1,1,0,32
0,1,0,62,3,1,4,0,11,1,1,0,32
0,1,0,46,2,1,3,1,11,5,0,0,33
0,1,0,49,4,1,3,0,9,5,0,0,33
0,1,1,43,1,1,3,1,10,5,0,0,33
1,1,1,46,3,1,3,0,7,5,0,0,33
0,1,0,46,4,1,3,0,8,5,0,0,33
0,1,0,51,2,1,3,0,7,5,0,0,33
1,1,1,42,2,1,3,0,9,5,1,0,33
0,0,0,48,2,1,3,0,10,5,0,0,33
0,1,1,47,1,1,3,0,10,5,0,0,33
0,1,1,36,2,1,3,0,11,5,0,0,33
1,1,1,38,1,1,3,1,7,5,0,0,33
0,1,1,30,2,1,3,1,7,5,0,0,33
1,1,1,53,3,1,3,0,9,5,0,0,33
0,1,0,54,1,1,3,0,7,5,0,0,33
0,1,0,37,1,1,3,0,10,5,0,0,33
0,1,0,54,1,1,3,0,10,5,0,0,33
0,1,0,36,1,1,2,0,7,6,1,0,34
0,1,0,38,1,1,2,0,6,6,0,0,34
0,1,0,50,2,1,2,1,8,6,0,0,34
0,1,0,62,3,1,2,1,10,6,0,0,34
0,1,0,32,4,1,2,1,5,6,0,0,34
0,1,0,36,3,1,2,1,5,6,1,0,34
0,1,0,49,3,1,2,1,4,6,1,0,34
1,1,1,29,3,1,2,1,9,6,1,0,34
0,1,0,38,3,1,2,1,4,6,0,0,34
0,1,0,48,1,1,3,1,7,4,0,0,35
0,1,0,48,1,1,3,1,11,4,1,0,35
0,1,0,51,2,1,3,1,7,4,0,0,35
1,1,1,40,2,1,3,0,8,4,0,0,35
0,1,1,69,2,1,3,0,12,4,0,0,35
0,1,1,49,1,1,3,1,5,4,0,0,35
0,1,0,56,1,1,3,1,11,4,0,0,35
0,1,1,45,2,1,3,0,12,4,1,0,35
0,0,1,45,2,1,3,1,10,4,0,0,35
0,1,0,47,2,1,3,1,7,4,1,0,35
0,1,0,47,5,1,3,1,8,4,0,0,35
0,1,0,54,2,1,3,0,12,4,1,0,35
0,1,1,44,3,1,3,0,9,4,0,0,35
0,1,0,52,2,1,3,1,9,4,1,0,35
0,1,1,52,3,1,3,1,10,4,0,0,35
0,1,0,52,1,1,3,1,10,4,0,0,35
0,1,0,44,2,1,3,1,9,4,0,0,35
0,1,1,49,4,1,3,1,11,4,0,0,35
0,1,0,61,1,1,3,1,11,4,0,0,35
0,1,0,60,3,1,4,0,5,1,1,0,36
0,1,0,48,1,1,4,1,10,1,0,0,36
0,1,1,53,1,1,4,0,8,1,0,0,36
0,1,1,36,2,1,4,1,9,1,0,0,36
0,1,0,45,1,1,4,1,4,1,0,0,36
0,1,1,58,2,1,4,0,8,1,0,0,36
0,1,0,31,1,1,4,0,11,1,0,0,36
0,1,0,39,3,1,4,1,9,1,1,0,36
0,1,0,61,3,1,4,1,11,1,0,0,36
0,1,1,61,2,1,4,0,8,1,1,0,36
0,1,0,49,2,0,5,1,11,1,1,1,37
0,0,1,48,5,0,5,1,9,1,0,1,37
0,1,1,60,2,0,5,1,12,1,0,1,37
0,1,1,55,1,0,5,1,9,1,1,1,37
0,1,1,52,2,0,5,1,10,1,0,1,37
0,1,1,67,1,0,5,1,13,1,1,1,37
0,1,1,65,2,0,5,1,12,1,1,1,37
0,1,1,52,2,0,5,1,9,1,0,1,37
0,1,0,62,2,0,5,1,10,1,1,1,37
0,0,0,61,2,0,5,1,8,1,1,1,37
0,1,0,64,1,0,5,1,8,1,1,1,37
0,1,0,46,1,0,5,1,11,1,1,1,37
0,1,0,53,1,0,5,1,10,1,0,1,37
0,1,1,63,1,0,5,1,11,1,1,1,37
0,1,0,59,2,0,5,1,11,1,0,1,37
0,1,1,54,1,0,5,1,10,1,1,1,37
0,1,0,66,2,0,5,1,12,1,1,1,37
0,1,0,44,1,0,5,1,12,1,1,1,37
0,1,0,41,2,1,4,1,8,4,1,0,38
0,1,0,48,1,1,4,1,7,4,1,0,38
0,1,0,50,1,1,4,0,8,4,0,0,38
0,1,1,54,1,1,4,1,7,4,0,0,38
0,1,0,59,2,1,4,1,8,4,0,0,38
0,1,0,54,3,1,4,1,5,4,1,0,38
0,1,1,57,2,1,4,0,9,4,0,0,38
0,1,0,52,1,1,4,1,10,4,1,0,38
0,1,0,49,2,1,4,1,9,4,0,0,38
0,1,0,58,3,1,4,1,11,4,0,0,38
0,1,0,49,1,1,4,1,9,4,0,0,38
1,1,0,51,3,1,4,0,8,4,0,0,38
0,1,1,56,5,1,4,0,8,4,0,0,38
0,1,1,44,1,1,4,1,8,4,0,0,38
0,1,0,57,1,1,4,1,6,4,1,0,38
0,1,1,33,2,1,4,0,5,4,1,0,38
1,1,0,39,3,1,4,1,9,4,0,0,38
0,1,0,55,1,1,4,0,10,4,1,0,38
1,1,1,42,3,1,4,1,7,4,0,0,38
0,1,0,30,1,1,4,1,5,4,0,0,38
0,1,0,62,3,1,4,1,12,1,1,0,39
0,1,1,60,3,1,4,1,13,1,1,0,39
0,1,1,54,1,1,4,0,9,1,0,0,39
0,1,0,69,2,1,4,0,13,1,0,0,39
0,1,0,62,1,1,4,1,13,1,1,0,39
0,1,1,63,1,1,4,0,13,1,1,0,39
0,1,1,57,1,1,4,1,13,1,1,0,39
0,1,1,56,2,1,4,1,12,1,1,0,39
0,1,1,68,2,1,4,1,13,1,1,0,39
0,1,0,48,3,1,4,1,12,1,1,0,39
0,1,0,67,2,1,4,1,13,1,1,0,39
0,1,0,53,2,1,4,0,10,1,1,0,39
0,1,0,59,1,1,4,0,13,1,1,0,39
0,1,0,50,3,1,4,0,9,1,0,0,39
0,0,1,50,1,1,4,1,12,1,0,0,39
0,1,1,67,1,1,4,1,9,1,1,0,39
0,1,1,65,3,1,4,1,8,1,1,0,39
0,1,0,59,3,1,4,1,11,1,1,0,39
1,0,0,45,4,1,5,0,12,1,1,1,40
0,1,0,56,1,1,5,0,13,1,1,1,40
0,1,1,67,2,1,5,1,12,1,1,1,40
0,1,0,44,2,1,5,0,11,1,1,1,40
0,1,0,55,2,1,5,0,10,1,0,1,40
1,0,1,54,2,1,5,0,11,1,0,1,40
0,1,1,49,4,1,5,1,11,1,0,1,40
0,1,1,50,2,1,5,0,12,1,1,1,40
0,1,1,52,1,1,5,1,10,1,0,1,40
0,1,0,60,1,1,5,1,11,1,1,1,40
0,1,1,60,2,1,5,0,12,1,1,1,40
0,1,1,63,1,1,5,1,11,1,1,1,40
1,1,0,35,2,1,5,1,12,1,1,1,40
0,1,0,67,1,1,5,1,13,1,1,1,40
0,1,0,62,2,1,5,1,11,1,1,1,40
0,1,0,60,2,1,5,1,12,1,0,1,40
1,1,1,66,3,1,5,1,11,1,1,1,40
1,1,1,44,4,1,3,1,9,4,1,0,41
0,1,1,29,1,1,3,0,8,4,0,0,41
0,1,1,31,5,1,3,1,11,4,0,0,41
0,1,0,62,2,1,3,0,9,4,0,0,41
0,1,0,47,2,1,3,0,8,4,0,0,41
0,1,1,64,1,1,3,0,8,4,0,0,41
0,1,1,53,1,1,3,0,9,4,0,0,41
0,1,1,50,1,1,3,0,9,4,0,0,41
0,1,1,55,2,1,3,0,9,4,0,0,41
0,1,1,57,1,1,3,0,11,4,0,0,41
0,1,1,41,2,1,3,0,10,4,1,0,41
0,1,0,57,1,1,3,1,11,4,0,0,41
0,1,1,27,3,1,3,1,2,4,0,0,41
0,1,0,54,2,1,4,0,8,4,0,0,42
0,1,1,39,2,1,4,1,7,4,0,0,42
0,1,1,47,3,1,4,0,10,4,1,0,42
0,1,0,59,1,1,4,0,10,4,1,0,42
0,1,0,50,4,1,4,0,7,4,0,0,42
1,1,1,41,2,1,4,1,12,4,0,0,42
0,0,0,40,3,1,4,1,7,4,0,0,42
0,1,0,64,1,1,4,1,9,4,1,0,42
0,1,0,62,1,1,4,0,9,4,0,0,42
0,1,1,50,3,1,4,1,9,4,0,0,42
0,1,0,38,2,1,4,1,9,4,1,0,42
0,1,1,41,4,1,4,1,7,4,0,0,42
0,1,1,41,1,1,4,1,8,4,0,0,42
1,1,0,45,5,1,4,0,10,4,0,0,42
0,0,1,60,1,1,4,0,11,4,1,0,42
0,1,0,47,4,1,4,0,8,4,0,0,42
0,1,1,40,4,1,4,1,7,4,0,0,42
0,0,1,55,3,1,4,0,8,4,0,0,42
0,1,1,58,5,1,5,0,11,1,1,0,43
0,1,1,39,1,1,5,0,8,1,1,0,43
0,0,1,62,3,1,5,0,8,1,0,0,43
1,0,1,49,2,1,5,0,10,1,0,0,43
0,1,0,60,1,1,5,0,10,1,1,0,43
0,0,0,68,2,1,5,0,12,1,1,0,43
0,1,1,59,2,1,5,1,11,1,1,0,43
0,1,1,58,1,1,5,1,6,1,0,0,43
0,1,0,46,5,1,5,0,1,1,0,0,43
0,1,1,49,2,1,5,1,10,1,0,0,43
0,1,0,56,2,1,5,0,12,1,1,0,43
0,1,1,51,1,1,5,1,10,1,0,0,43
0,1,1,50,2,1,5,0,9,1,0,0,43
0,1,0,51,2,1,5,1,9,1,1,0,43
0,1,1,44,2,1,5,1,9,1,1,0,43
0,1,0,73,1,1,5,0,13,1,1,0,43
0,1,1,62,3,1,5,0,11,1,1,0,43
0,1,1,46,2,1,5,1,11,1,0,0,43
0,1,0,42,2,1,5,0,9,1,1,0,43
0,1,1,67,1,1,5,1,11,1,0,0,43
0,1,0,47,1,1,5,0,9,1,1,0,43
0,1,1,58,1,1,3,0,10,5,0,0,44
0,1,0,44,2,1,3,0,12,5,0,0,44
0,1,0,69,1,1,3,1,7,5,1,0,44
0,1,0,44,2,1,3,1,10,5,1,0,44
0,1,0,35,4,1,3,1,6,5,0,0,44
0,1,0,52,2,1,3,1,10,5,0,0,44
0,1,0,41,2,1,3,1,10,5,1,0,44
1,1,0,51,2,1,3,1,5,5,0,0,44
0,1,0,37,1,1,3,0,1,5,0,0,44
0,1,0,48,2,1,3,0,5,5,0,0,44
0,1,0,42,2,1,3,1,9,5,0,0,44
0,1,1,60,2,1,3,1,9,5,1,0,44
0,1,0,46,2,1,3,1,8,5,0,0,44
1,1,0,62,2,1,3,0,12,5,1,0,44
0,1,1,34,1,1,3,1,8,5,0,0,44
1,1,0,36,1,1,3,0,5,5,0,0,44
1,1,0,46,3,1,3,1,8,5,0,0,44
0,1,1,71,2,1,5,0,11,1,1,0,45
0,1,0,61,3,1,5,1,10,1,0,0,45
0,1,0,38,2,1,5,0,6,1,0,0,45
1,0,1,42,1,1,5,0,10,1,0,0,45
0,0,0,59,1,1,5,1,9,1,0,0,45
0,1,1,50,1,1,5,1,6,1,0,0,45
0,1,1,59,2,1,5,1,10,1,1,0,45
0,1,0,48,1,1,5,1,11,1,1,0,45
0,1,1,48,1,1,5,1,3,1,0,0,45
0,1,0,51,1,1,5,0,9,1,1,0,45
0,1,0,38,2,1,5,0,9,1,1,0,45
0,1,1,64,5,1,5,1,14,1,1,0,45
0,1,0,50,2,1,5,1,7,1,1,0,45
1,1,1,30,2,1,5,1,10,1,0,0,45
0,1,0,47,3,1,5,1,7,1,0,0,45
0,1,0,55,1,1,5,1,10,1,0,0,45
1,1,1,47,2,1,5,0,9,1,1,0,45
0,1,0,45,4,1,5,1,11,1,0,0,45
0,1,0,59,1,1,5,1,9,1,0,0,45
0,1,0,46,2,1,5,1,12,1,0,0,45
0,1,0,49,1,1,5,0,10,1,1,0,45
0,1,0,59,1,1,5,1,11,1,0,0,45
0,1,0,66,2,1,5,0,9,1,1,0,45
0,1,0,53,1,1,5,0,3,1,0,0,45
0,1,1,30,3,1,5,1,6,4,0,0,46
1,1,0,45,1,1,5,0,10,4,0,0,46
0,1,0,37,1,1,5,1,5,4,0,0,46
0,0,0,58,1,1,5,1,4,4,0,0,46
0,1,0,54,2,1,5,1,6,4,0,0,46
0,1,1,55,2,1,5,1,9,4,0,0,46
0,1,0,44,3,1,5,0,10,4,0,0,46
0,1,1,47,2,1,5,0,9,4,0,0,46
0,1,0,54,1,1,5,0,8,4,1,0,46
0,1,1,68,1,1,5,0,11,4,0,0,46
0,1,0,49,1,1,5,0,10,4,0,0,46
0,1,1,56,2,1,5,0,10,4,0,0,46
0,1,0,42,2,1,5,1,7,4,0,0,46
0,1,1,39,2,1,5,1,11,4,1,0,46
0,1,1,48,1,1,5,1,10,4,0,0,46
0,1,0,53,1,1,5,1,8,4,0,0,46
1,0,1,40,5,1,5,1,10,4,0,0,46
0,1,1,62,1,1,5,0,10,4,1,0,46
1,1,1,46,1,1,5,0,8,3,0,0,47
0,0,0,51,3,1,5,0,8,3,1,0,47
0,1,0,76,1,1,5,0,11,3,1,0,47
0,0,0,55,1,1,5,0,13,3,1,0,47
0,1,0,60,1,1,5,0,11,3,1,0,47
0,1,0,65,2,1,5,0,11,3,0,0,47
0,0,0,53,1,1,5,0,11,3,1,0,47
1,1,0,40,3,1,5,1,11,3,0,0,47
0,1,0,52,1,1,5,1,10,3,0,0,47
0,1,1,63,1,1,5,0,9,3,1,0,47
0,1,0,48,1,1,5,0,6,3,0,0,47
0,1,0,46,1,1,5,0,6,3,0,0,47
0,1,0,48,1,1,5,0,6,3,0,0,47
0,1,0,53,3,1,5,0,9,3,0,0,47
0,1,0,59,5,1,5,1,11,3,0,0,47
0,1,0,52,3,1,5,1,9,3,0,0,47
0,1,1,60,3,1,5,1,10,3,1,0,47
0,1,0,55,2,1,5,1,5,3,0,0,47
0,1,0,51,1,1,5,0,10,3,0,0,47
0,1,0,56,1,1,5,0,11,3,0,0,47
1,1,0,45,4,1,5,1,10,3,0,0,47
0,1,0,54,1,1,4,1,5,4,0,0,48
0,1,1,41,1,1,4,1,8,4,1,0,48
0,1,1,50,2,1,4,1,9,4,0,0,48
0,1,0,60,1,1,4,0,6,4,0,0,48
0,0,1,54,2,1,4,1,11,4,1,0,48
0,1,1,57,1,1,4,0,7,4,0,0,48
0,1,1,61,1,1,4,1,9,4,0,0,48
0,1,1,67,1,1,4,1,6,4,0,0,48
0,1,0,58,2,1,4,1,12,4,0,0,48
0,1,1,50,2,1,4,0,6,4,0,0,48
0,1,0,28,2,1,4,0,6,4,1,0,48
0,1,1,51,1,1,4,0,10,4,0,0,48
0,1,0,47,2,1,4,1,5,4,0,0,48
0,1,1,59,3,1,4,1,5,4,0,0,48
0,1,0,52,2,1,4,0,9,4,0,0,48
0,1,1,68,1,1,4,1,9,4,0,0,48
0,1,1,70,1,1,4,0,10,4,0,0,48
0,1,1,56,1,1,4,1,10,4,0,0,48
0,1,0,54,1,1,4,0,11,4,1,0,48
1,1,0,61,2,1,4,0,10,4,0,0,48
0,1,1,42,3,1,3,1,9,3,1,0,49
0,1,1,64,1,1,3,1,12,3,1,0,49
0,1,0,45,2,1,3,0,8,3,0,0,49
0,1,0,53,3,1,3,0,9,3,1,0,49
0,0,0,55,2,1,3,1,11,3,0,0,49
0,1,0,58,3,1,3,0,11,3,1,0,49
0,1,0,56,1,1,3,1,9,3,0,0,49
0,1,1,63,1,1,3,1,7,3,0,0,49
0,1,0,45,2,1,3,0,8,3,0,0,49
1,0,0,57,2,1,3,0,5,3,0,0,49
1,0,1,27,5,1,3,0,10,3,1,0,49
0,1,0,56,1,1,3,1,10,3,1,0,49
0,1,0,44,1,1,3,1,11,3,0,0,49
0,1,0,50,2,1,3,1,7,3,0,0,49
0,1,0,58,2,1,3,0,10,3,1,0,49
0,1,0,78,2,1,3,0,10,3,1,0,49
0,1,0,54,1,1,3,0,10,3,1,0,49
0,1,0,64,5,1,3,1,9,3,1,0,49
0,1,0,67,1,1,4,1,12,1,1,0,50
1,0,1,50,3,1,4,0,11,1,0,0,50
0,0,0,42,3,1,4,1,11,1,0,0,50
1,1,0,51,2,1,4,1,8,1,0,0,50
0,1,0,53,1,1,4,0,9,1,1,0,50
0,1,0,39,2,1,4,1,8,1,0,0,50
0,0,1,50,5,1,4,0,10,1,0,0,50
0,0,1,59,5,1,4,0,11,1,1,0,50
0,1,0,50,1,1,4,1,11,1,1,0,50
1,1,0,54,2,1,4,1,10,1,1,0,50
0,1,1,62,1,1,4,1,11,1,1,0,50
0,1,1,42,3,1,4,1,6,1,0,0,50
0,1,1,49,2,1,4,1,12,1,1,0,50
0,1,0,59,5,1,4,0,9,1,0,0,50
1,0,1,38,4,1,4,1,9,1,0,0,50
1,1,0,42,3,1,4,1,7,1,0,0,50
0,1,1,45,1,1,4,1,10,1,1,0,50
1,1,1,44,3,1,4,0,10,1,0,0,50
0,1,0,46,3,1,4,0,12,1,0,0,50
0,1,0,48,3,1,3,1,5,6,0,0,51
0,1,0,52,1,1,3,1,5,6,1,0,51
1,1,1,55,3,1,3,0,10,6,0,0,51
0,1,0,43,5,1,3,1,6,6,0,0,51
0,1,1,39,1,1,3,1,7,6,0,0,51
0,1,0,49,5,1,3,0,9,6,1,0,51
0,0,0,59,2,1,3,1,10,6,0,0,51
1,1,0,23,4,1,3,1,6,6,0,0,51
0,0,0,33,2,1,3,1,9,6,0,0,51
0,1,1,49,3,1,3,0,10,6,0,0,51
0,1,0,49,4,1,3,0,9,6,0,0,51
0,0,0,64,2,1,3,0,7,6,0,0,51
0,1,0,39,2,1,3,1,8,6,0,0,51
0,1,0,53,1,1,3,1,10,6,0,0,51
0,0,0,51,1,1,3,0,9,6,0,0,51
0,1,0,31,2,1,3,0,7,6,1,0,51
0,1,0,34,1,1,3,1,2,6,0,0,51
0,1,1,52,3,1,4,1,6,6,0,0,52
0,1,1,54,2,1,4,1,10,6,0,0,52
0,1,1,58,2,1,4,0,12,6,1,0,52
0,1,1,60,2,1,4,1,7,1,0,0,53
0,1,0,38,1,1,4,0,9,1,0,0,53
0,1,1,55,1,1,4,1,9,1,0,0,53
0,1,0,44,1,1,4,1,10,1,1,0,53
0,1,1,55,3,1,4,1,10,1,0,0,53
0,1,0,40,2,1,4,1,8,1,1,0,53
0,1,0,48,3,1,4,0,10,1,1,0,53
0,1,1,56,1,1,4,0,12,1,1,0,53
1,0,0,44,3,1,4,0,9,1,1,0,53
1,0,0,45,3,1,4,0,8,1,0,0,53
1,1,0,39,3,1,4,0,10,1,0,0,53
0,1,1,60,3,1,4,1,11,1,1,0,53
1,0,1,36,3,1,4,0,8,1,0,0,53
1,1,1,71,2,1,4,0,12,1,1,0,53
0,1,0,33,1,1,4,1,13,1,1,0,53
0,1,1,38,2,1,4,0,2,1,0,0,53
0,1,0,51,3,1,4,1,13,1,1,0,53
0,1,0,48,2,1,4,1,10,1,1,0,53
0,1,0,44,2,1,4,1,12,1,1,0,53
0,1,0,70,2,1,4,0,11,1,1,0,53
0,1,0,52,1,1,4,1,9,1,1,0,53
0,1,1,43,2,1,4,1,7,1,0,0,53
0,1,0,42,2,1,4,1,10,1,0,0,53
0,1,1,61,2,1,4,1,10,1,1,0,53
0,1,1,64,2,1,4,0,9,1,0,0,53
1,1,0,54,5,1,2,0,10,6,0,0,54
0,1,0,46,1,1,2,0,8,6,0,0,54
0,1,0,47,5,1,2,1,8,6,0,0,54
0,1,1,52,2,1,2,1,10,6,0,0,54
0,1,0,53,3,1,2,1,11,6,1,0,54
0,1,0,34,5,1,2,0,10,6,0,0,54
0,1,0,39,1,1,2,1,5,6,0,0,54
0,1,0,37,2,1,2,0,2,6,0,0,54
0,1,0,37,1,1,2,0,5,6,0,0,54
0,1,0,54,3,1,2,1,12,6,0,0,54
0,1,0,49,5,1,2,1,7,6,0,0,54
0,0,0,36,5,1,2,1,10,6,0,0,54
1,1,1,40,5,1,2,1,10,6,0,0,54
0,1,0,42,4,1,2,1,5,6,0,0,54
0,1,1,56,3,1,2,1,5,6,0,0,54
0,1,0,44,3,1,2,0,6,6,0,0,54
0,1,0,58,5,1,2,1,9,6,0,0,54
0,1,0,50,2,1,4,0,11,4,1,0,55
0,1,0,69,2,1,4,1,12,4,1,0,55
0,1,1,57,2,1,4,1,9,4,0,0,55
0,1,0,59,1,1,4,1,8,4,0,0,55
0,1,0,34,2,1,4,0,8,4,0,0,55
0,1,0,60,5,1,4,1,9,4,0,0,55
0,1,0,58,3,1,4,1,7,4,0,0,55
0,0,1,56,3,1,4,0,13,4,1,0,55
1,1,0,37,2,1,4,0,8,4,0,0,55
0,1,0,45,2,1,4,1,10,4,1,0,55
0,1,0,41,2,1,4,1,7,4,0,0,55
0,0,0,73,5,1,4,1,9,1,1,0,56
0,1,0,62,5,1,4,1,8,1,0,0,56
0,1,0,53,3,1,4,1,10,1,0,0,56
0,1,0,52,2,1,4,1,9,1,0,0,56
0,1,0,58,1,1,4,0,13,1,1,0,56
0,1,1,37,1,1,4,0,13,1,1,0,56
0,1,1,60,2,1,4,0,8,1,0,0,56
0,1,1,61,2,1,4,0,13,1,1,0,56
0,1,0,72,1,1,4,0,10,1,1,0,56
1,0,1,57,5,1,4,0,13,1,1,0,56
0,1,0,54,3,1,4,1,10,1,0,0,56
0,1,0,59,2,1,4,0,5,1,1,0,56
0,0,0,39,2,1,4,0,13,1,1,0,56
0,1,0,54,2,1,4,1,12,1,1,0,56
0,1,0,42,2,1,4,0,5,1,0,0,56
0,1,0,63,2,1,4,0,11,1,0,0,56
1,1,1,65,5,1,4,0,11,1,1,0,56
0,1,0,58,2,1,4,1,11,1,0,0,56
0,1,0,63,3,1,4,0,13,1,0,0,56
0,1,0,50,3,1,3,0,9,4,0,0,57
0,1,1,51,3,1,3,1,10,4,0,0,57
1,1,0,53,3,1,3,1,8,4,0,0,57
0,1,0,32,2,1,3,0,12,4,0,0,57
0,1,0,50,1,1,3,1,10,4,0,0,57
1,1,1,46,5,1,3,1,9,4,0,0,57
0,1,0,52,2,1,3,1,9,4,0,0,57
0,0,0,50,5,1,3,0,6,4,0,0,57
1,1,1,48,5,1,3,1,6,4,0,0,57
0,1,1,48,2,1,3,1,4,4,0,0,57
0,1,1,48,2,1,3,1,7,4,0,0,57
0,1,1,45,2,1,3,1,10,4,0,0,57
0,1,0,36,3,1,3,0,9,4,1,0,57
0,1,0,44,1,1,5,0,8,1,0,0,58
0,1,1,57,2,1,5,1,7,1,0,0,58
0,1,0,45,2,1,5,1,9,1,0,0,58
0,1,0,46,1,1,4,0,8,4,0,0,59
0,1,0,61,2,1,4,0,9,4,1,0,59
1,1,0,55,2,1,4,0,11,4,0,0,59
0,1,0,48,2,1,4,0,8,4,1,0,59
1,1,0,36,3,1,4,1,9,4,0,0,59
0,1,0,31,2,1,4,1,11,4,0,0,59
0,1,1,44,2,1,4,0,5,4,0,0,59
0,1,1,39,2,1,4,0,6,4,0,0,59
1,1,1,43,3,1,4,0,9,4,0,0,59
0,1,0,46,3,1,4,1,6,4,1,0,59
0,1,0,48,4,1,4,0,11,4,1,0,59
0,1,0,49,1,1,4,1,9,4,0,0,59
0,1,0,64,3,1,4,1,12,4,1,0,59
0,1,0,67,2,1,4,1,10,4,0,0,59
0,1,1,50,2,1,4,0,10,4,0,0,59
0,1,0,42,3,1,4,0,1,4,0,0,59
0,1,1,55,5,1,4,0,12,1,1,0,60
1,0,1,52,3,1,4,1,11,1,1,0,60
0,1,1,48,3,1,4,1,10,1,1,0,60
0,0,1,57,2,1,4,0,11,1,1,0,60
0,1,1,42,3,1,4,1,10,1,0,0,60
0,1,1,54,2,1,4,1,12,1,1,0,60
0,1,1,66,2,1,4,0,13,1,1,0,60
0,1,1,51,3,1,4,0,12,1,1,0,60
0,1,0,44,5,1,4,1,9,1,1,0,60
1,1,1,59,1,1,4,0,13,1,1,0,60
0,0,0,80,1,1,4,1,9,1,0,0,60
0,1,0,58,2,1,4,1,12,1,1,0,60
0,1,1,53,3,1,4,0,10,1,1,0,60
1,1,1,44,5,1,4,1,9,1,1,0,60
0,1,1,56,1,1,4,0,10,1,0,0,60
0,1,0,52,4,1,4,0,10,1,1,0,60
0,0,0,48,3,1,4,0,13,1,1,0,60
0,1,1,63,2,1,4,1,9,1,1,0,60
0,1,0,52,1,1,4,1,6,1,1,0,60
0,1,0,58,1,1,4,1,11,1,0,0,60
0,1,1,47,2,1,4,1,11,1,0,0,60
0,1,1,45,2,1,4,1,12,1,1,0,60
1,1,0,60,1,1,4,0,10,5,1,0,61
0,0,0,54,5,1,4,0,10,5,0,0,61
0,1,0,53,5,1,4,1,12,5,1,0,61
0,1,0,51,3,1,4,1,10,5,0,0,61
0,1,0,48,1,1,4,1,8,5,0,0,61
0,0,0,38,5,1,4,0,6,5,0,0,61
1,0,0,46,5,1,4,0,12,5,1,0,61
0,1,0,49,2,1,4,0,5,5,1,0,61
1,1,0,53,2,1,4,0,5,5,0,0,61
0,1,1,38,2,1,4,1,8,5,1,0,61
0,1,0,64,2,1,4,0,11,3,1,0,62
0,1,0,47,2,1,4,0,7,3,0,0,62
0,1,1,42,5,1,4,0,5,3,0,0,62
0,1,0,56,1,1,4,1,4,3,1,0,62
0,1,0,42,2,1,4,1,7,3,0,0,62
0,1,1,42,2,1,4,1,9,3,0,0,62
0,1,1,42,2,1,4,1,5,3,0,0,62
0,1,0,55,3,1,4,1,5,3,1,0,62
0,1,0,56,3,1,4,1,6,3,0,0,62
0,0,1,33,3,1,4,1,7,3,0,0,62
1,1,1,46,5,1,4,0,9,3,0,0,62
0,1,1,60,1,1,4,0,9,3,0,0,62
0,1,0,50,3,1,4,1,10,3,0,0,62
0,1,0,40,2,1,5,1,8,2,0,0,63
0,0,0,54,2,1,5,0,7,2,0,0,63
0,0,0,58,2,1,5,0,11,2,0,0,63
0,1,0,58,1,1,5,0,8,2,0,0,63
0,1,1,42,1,1,5,0,9,2,0,0,63
0,1,1,47,1,1,5,1,10,2,1,0,63
0,1,0,54,1,1,5,1,12,2,1,0,63
0,1,0,49,2,1,5,1,9,2,0,0,63
0,1,1,51,1,1,5,0,10,2,1,0,63
0,1,1,31,1,1,5,0,3,2,0,0,63
0,1,0,64,2,1,5,0,11,2,0,0,63
0,1,1,55,3,1,3,1,12,3,1,0,64
0,1,0,45,3,1,3,0,10,3,1,0,64
0,1,0,52,1,1,3,1,11,3,1,0,64
0,1,1,55,3,1,3,0,10,3,0,0,64
0,1,1,59,3,1,3,0,9,3,1,0,64
0,1,0,46,1,1,3,1,12,3,0,0,64
0,1,1,63,4,1,3,1,13,3,0,0,64
0,1,1,59,1,1,3,0,11,3,1,0,64
0,1,0,61,1,1,3,0,9,3,0,0,64
0,1,0,44,1,1,3,0,11,3,1,0,64
0,1,0,43,3,1,3,1,9,3,0,0,64
1,1,0,44,3,1,3,0,10,3,1,0,64
0,0,1,44,3,1,3,1,10,3,1,0,64
0,1,0,42,2,1,3,1,10,3,0,0,64
0,1,0,28,3,1,3,1,10,3,0,0,64
0,1,1,55,1,1,4,1,8,6,0,0,65
0,1,1,44,2,1,4,1,5,6,0,0,65
