"wage","lwage","belavg","abvavg","exper","looks","union","goodhlth","black","female","married","south","bigcity","smllcity","service","expersq","educ"
1.01999998092651,0.0198026094585657,0,0,11,3,0,1,0,1,1,0,0,1,1,121,13
2.40000009536743,0.875468790531158,1,0,10,2,0,1,1,1,1,0,0,0,1,100,12
2.82999992370605,1.04027664661407,0,0,28,3,0,1,1,1,0,0,0,1,1,784,13
3.28999996185303,1.19088757038116,0,0,2,3,0,1,0,1,1,0,0,0,1,4,10
1.98000001907349,0.683096826076508,0,0,45,3,0,1,0,1,0,0,0,1,1,2025,12
23.1599998474121,3.14242672920227,0,0,9,3,0,1,0,0,0,0,1,0,1,81,10
5.48999977111816,1.70292818546295,0,1,13,4,0,1,0,1,1,0,0,0,1,169,12
3,1.0986123085022,0,0,40,3,0,1,0,0,0,1,1,0,1,1600,13
3.28999996185303,1.19088757038116,0,1,10,4,0,0,0,1,0,0,0,0,1,100,12
2.88000011444092,1.05779027938843,0,1,15,4,0,1,0,1,0,0,0,0,1,225,12
2.63000011444092,0.966983914375305,0,0,12,3,0,1,0,1,1,0,0,0,1,144,10
5.82000017166138,1.76130032539368,1,0,20,2,0,1,0,1,0,0,0,0,1,400,17
1.0900000333786,0.0861777290701866,1,0,8,2,0,1,0,1,1,0,0,1,1,64,10
1.27999997138977,0.246860057115555,0,1,13,4,0,1,0,1,1,0,0,1,0,169,12
6.25,1.83258152008057,0,0,3,3,0,1,0,1,0,0,0,0,1,9,12
2.88000011444092,1.05779027938843,0,1,7,4,0,1,0,0,1,0,0,0,0,49,14
7.69000005722046,2.03992080688477,0,1,18,4,1,1,0,0,1,0,1,0,0,324,12
7.1399998664856,1.96571278572083,0,1,13,4,0,1,0,0,1,0,0,1,0,169,12
6.92999982833862,1.93585979938507,0,0,36,3,1,1,0,0,1,1,0,1,0,1296,12
1.55999994277954,0.444685786962509,0,0,4,3,0,1,0,0,0,0,0,1,0,16,12
1.98000001907349,0.683096826076508,0,0,8,3,0,1,0,1,0,0,0,1,1,64,10
8.75,2.16905379295349,0,0,24,3,1,1,0,0,0,0,0,1,1,576,16
4.80999994277954,1.57069706916809,1,0,31,2,0,1,0,0,1,0,0,0,0,961,12
4.71000003814697,1.54968786239624,0,0,16,3,0,1,0,0,1,0,0,0,0,256,13
4.86999988555908,1.58309388160706,0,0,10,3,0,1,0,0,1,0,0,0,0,100,13
4.61999988555908,1.53039467334747,0,1,10,4,0,1,0,0,1,1,0,0,0,100,13
2.40000009536743,0.875468790531158,0,1,12,4,0,1,0,0,0,1,0,1,1,144,12
5.34000015258789,1.67522573471069,1,0,20,2,0,1,0,0,1,0,0,0,0,400,12
4.21000003814697,1.43746268749237,0,0,13,3,1,1,0,0,1,0,0,0,0,169,12
4.71999979019165,1.55180871486664,0,1,9,4,1,1,0,0,1,0,0,0,0,81,13
12.8199996948242,2.55100631713867,0,0,15,3,1,1,0,0,1,0,1,0,0,225,13
6.73000001907349,1.90657520294189,0,0,34,3,0,1,0,0,1,0,0,1,0,1156,10
5.3899998664856,1.68454539775848,0,0,8,3,1,1,0,0,1,0,0,1,0,64,14
5.30999994277954,1.66959178447723,0,1,3,4,0,1,0,0,0,0,0,1,0,9,17
10.5799999237061,2.3589653968811,0,1,19,4,0,1,0,0,0,0,0,1,0,361,16
8.64999961853027,2.15755939483643,0,0,10,3,1,1,0,0,1,0,1,0,0,100,13
4.17000007629395,1.42791604995728,0,0,13,3,0,1,0,0,1,0,0,0,0,169,10
6.80999994277954,1.91839206218719,0,0,7,3,1,1,0,0,0,0,0,1,0,49,12
9.61999988555908,2.26384425163269,0,0,21,3,1,1,0,0,1,1,1,0,0,441,16
1.22000002861023,0.198850885033607,0,0,10,3,0,1,0,1,0,0,0,0,1,100,5
1.78999996185303,0.58221560716629,0,0,20,3,0,1,0,1,1,0,0,0,1,400,8
1.61000001430511,0.476234197616577,0,0,25,3,0,1,1,1,0,0,0,0,1,625,12
1.67999994754791,0.518793761730194,1,0,4,2,0,1,0,1,1,0,0,1,1,16,12
3.28999996185303,1.19088757038116,0,0,35,3,0,1,1,1,0,0,0,1,1,1225,12
2.30999994277954,0.837247490882874,0,0,15,3,0,1,1,1,1,0,1,0,1,225,10
1.91999995708466,0.65232515335083,0,0,24,3,0,0,0,1,0,1,0,1,1,576,16
